Name,Tot. Statements,Tot. Branches,Deployed,Avg. Test Case Length,Branches Covered,Generations,Blockchain Time,Offchain Time,Total Time,Branch %
EzToken,31,11,1,3.3636363636363638,11.0,0,86.099197,35.11789499999999,121.217092,1.0
Rubixi,56,102,1,2.6666666666666665,66.0,100,2991.191092,1207.0654100000002,4198.256502,0.6470588235294118
BadAuction,7,7,0,2.857142857142857,7.0,0,68.45212,9.681572000000003,78.133692,1.0
Randomness,22,17,0,2.4375,16.0,100,7941.256026,1749.893067,9691.149093,0.9411764705882353
Reentrance,9,14,1,2.3846153846153846,13.0,100,5095.351378,954.506378,6049.857756,0.9285714285714286
OpenAddressLottery,30,34,1,2.125,32.0,100,19503.404046,5313.405695000001,24816.809741,0.9411764705882353
DosAuction,7,7,1,3.857142857142857,7.0,0,57.667925,10.144112000000007,67.812037,1.0
Prover,27,17,1,5.705882352941177,17.0,0,144.508363,57.16539499999999,201.673758,1.0
Prover,27,17,1,4.411764705882353,17.0,0,163.253772,67.17011600000001,230.423888,1.0
DosAuction,7,7,1,3.857142857142857,7.0,0,60.508081,10.807059000000002,71.31514,1.0
OpenAddressLottery,30,34,1,2.9375,32.0,100,19632.008716,5150.636343999999,24782.64506,0.9411764705882353
Reentrance,9,14,1,2.3846153846153846,13.0,100,5626.643069,1141.945592,6768.588661,0.9285714285714286
Randomness,22,17,0,2.4375,16.0,100,7460.748107,1639.6926159999994,9100.440723,0.9411764705882353
EzToken,31,11,1,5.454545454545454,11.0,0,103.099289,41.15038200000001,144.249671,1.0
Rubixi,56,102,1,2.9402985074626864,67.0,100,3243.624471,1219.893811,4463.518282,0.6568627450980392
theRun,62,83,1,2.0,34.0,100,6977.278279,2321.886574,9299.164853,0.40963855421686746
FixedSupplyToken,39,22,1,7.318181818181818,22.0,0,84.06507,27.929462,111.994532,1.0
FixedSupplyToken,39,22,1,5.2272727272727275,22.0,8,712.189188,190.52576900000008,902.714957,1.0
MultiSigWallet (1),56,70,0,3.0327868852459017,60.0,100,9649.910784,2950.4624600000006,12600.373244,0.8571428571428571
GuardCheck,10,14,0,5.142857142857143,14.0,0,57.150941,11.894322000000003,69.045263,1.0
theRun,62,83,1,2.176470588235294,34.0,100,9445.891314,3051.082252,12496.973566,0.40963855421686746
Prover,27,17,1,4.647058823529412,17.0,0,133.878795,53.692274,187.571069,1.0
Rubixi,56,102,1,3.1641791044776117,67.0,100,3661.66396,1518.7385540000005,5180.402514,0.6568627450980392
EzToken,31,11,1,3.727272727272727,11.0,0,96.74934,34.41867699999999,131.168017,1.0
BadAuction,7,7,0,2.5714285714285716,7.0,0,76.468853,14.172407000000007,90.64126,1.0
Randomness,22,17,0,2.4375,16.0,100,8653.555858,1867.9048230000008,10521.460681,0.9411764705882353
DosAuction,7,7,1,4.428571428571429,7.0,0,63.871413,10.403731999999998,74.275145,1.0
Reentrance,9,14,1,2.0,13.0,100,5042.529753,949.5323010000002,5992.062054,0.9285714285714286
Prover,27,17,1,4.588235294117647,17.0,0,137.548101,58.662285999999995,196.210387,1.0
Reentrance,9,14,1,2.0,13.0,100,3608.699708,623.7798549999998,4232.479563,0.9285714285714286
DosAuction,7,7,1,3.0,7.0,0,58.869183,10.343048000000003,69.212231,1.0
Randomness,22,17,0,2.4375,16.0,100,7431.598253,1584.3651719999998,9015.963425,0.9411764705882353
BadAuction,7,7,0,3.2857142857142856,7.0,0,77.711863,14.67313,92.384993,1.0
Rubixi,56,102,1,5.768115942028985,69.0,100,4082.993839,1637.598531,5720.59237,0.6764705882352942
EzToken,31,11,1,4.363636363636363,11.0,0,107.446897,40.19429099999999,147.641188,1.0
GuardCheck,10,14,0,3.7857142857142856,14.0,0,63.585015,14.124460999999997,77.709476,1.0
FundRaising,23,21,0,8.19047619047619,21.0,0,65.095517,21.193667000000005,86.289184,1.0
MultiSigWallet (1),56,70,0,5.084745762711864,58.0,100,8408.627918,2486.003922,10894.63184,0.8285714285714286
FixedSupplyToken,39,22,1,5.090909090909091,22.0,4,402.819591,112.58612299999999,515.405714,1.0
Casino,38,29,0,5.72,25.0,100,6675.211621,1551.0601800000004,8226.271801,0.8620689655172413
MultiSigWallet (1),56,70,0,2.9836065573770494,60.0,100,10827.194296,3397.9013080000004,14225.095604,0.8571428571428571
theRun,62,83,1,2.0,34.0,100,6854.057804,2358.291867,9212.349671,0.40963855421686746
Greeter3,15,73,0,8.479452054794521,73.0,0,97.426002,40.791859,138.217861,1.0
EzToken,31,11,1,5.090909090909091,11.0,0,107.21112,41.243583,148.454703,1.0
Rubixi,56,102,1,4.208955223880597,67.0,100,4215.77347,1949.300725,6165.074195,0.6568627450980392
Randomness,22,17,0,2.4375,16.0,100,8162.859971,1769.3977319999995,9932.257703,0.9411764705882353
BadAuction,7,7,0,2.4285714285714284,7.0,0,74.319674,14.347107999999992,88.666782,1.0
DosAuction,7,7,1,3.857142857142857,7.0,0,60.803399,10.505373000000006,71.308772,1.0
Reentrance,9,14,1,2.0,13.0,100,4437.794128,858.7909860000009,5296.585114,0.9285714285714286
Prover,27,17,1,4.176470588235294,17.0,0,147.421599,62.573407,209.995006,1.0
Prover,27,17,1,3.0,17.0,0,143.924824,61.416855999999996,205.34168,1.0
EzToken,31,11,1,3.727272727272727,11.0,0,93.696216,36.732254,130.42847,1.0
Reentrance,9,14,1,2.0,13.0,100,4751.676267,878.2406799999999,5629.916947,0.9285714285714286
BadAuction,7,7,0,3.2857142857142856,7.0,0,68.010642,13.70350599999999,81.714148,1.0
Randomness,22,17,0,2.625,16.0,100,6436.567512,1346.134846,7782.702358,0.9411764705882353
Rubixi,56,102,1,4.552238805970149,67.0,100,3369.954041,1572.0846499999998,4942.038691,0.6568627450980392
theRun,62,83,1,2.176470588235294,34.0,100,8433.809063,2719.5709609999994,11153.380024,0.40963855421686746
MultiSigWallet (1),56,70,0,2.723076923076923,64.0,100,11718.961254,3972.546284,15691.507538,0.9142857142857143
Casino,38,29,0,6.16,25.0,100,6651.132344,1437.315708,8088.448052,0.8620689655172413
MultiSigWallet (1),56,70,0,3.4262295081967213,60.0,100,11163.439344,3238.2759829999995,14401.715327,0.8571428571428571
FixedSupplyToken,39,22,1,2.142857142857143,21.0,100,6172.475407,1597.2003379999996,7769.675745,0.9545454545454546
